課碼,系所,課程標題,授課教師,課程類型,學分數,上課地點,上課時間,選課方法,授課方法,課程連結,課程概述,選課狀況-名額,選課狀況-選上人數,選課狀況-剩餘名額,選課狀況-已登記
2672,法律學系,東海課程-法律學系法學英文(胡心蘭老師1132-2672) ,胡心蘭,,,C112,"一/3,4",,,https://course.thu.edu.tw/view/113/2/2672,"本課程之目標在於使同學能深入了解英文法學用語、培養學生對美國法整體架構之基本認識，並具備搜尋、閱讀、分析英文法律文獻資料之能力。本課程將以講授、討論、或提問辯答方式並行，由授課老師引導同學討論當週指定之教材內容。每週並要求學生分組以英文報告當週法學相關時事，以學習如何蒐尋、分析、並整理英文法律用語。
本課程同時將配合本課程各階段之進度，要求同學完成指定之研究作業。", 80,54            ,26,
2673,法律學系,東海課程-法律學系行政法(林宇軒老師1132-2673) ,林宇軒,必修課,3-3,L112,"二/2,3,4",,,https://course.thu.edu.tw/view/113/2/2673,"清楚認知政府之組織與行為及如何精準判斷其行為之合法或違法
如何正確面對行政機關及保護自身權益", 70,91            ,-21,
2674,法律學系,東海課程-法律學系刑法分則(王紀軒老師1132-2674) ,王紀軒,必修課,2-2,L112,"一/1,2",,,https://course.thu.edu.tw/view/113/2/2674,"刑法的總則與分則關係密切，論罪科刑互為體用，共同建構法律規範體系。有刑法分則而無總則，則刑法將不安定，無法明確掌握應處刑罰的犯罪行為；有刑法總則而無分則，則刑法將無法施展拳腳，而成為不具實用性的理論。刑法總則似為樹之根幹，刑法分則彷彿樹之枝葉。由此可知，具備刑法總則與分則的知識體系後，普通刑事實體法的學習方才完整。
　　本課程－「刑法分則」是修習刑法總則之後的延續課程。課程中，講授的犯罪類型包含：（1）侵害個人法益的犯罪，又區分為侵害專屬個人法益的犯罪，以及侵害非專屬個人法益的犯罪。前者是侵害個人的生命、身體、自由及秘密名譽等，財產法益以外的犯罪，如殺人罪、傷害罪等；後者則是侵害個人財產法益的犯罪，如竊盜罪、強盜罪等。（2）侵害社會法益的犯罪，如公共危險罪等。（3）侵害國家法益的犯罪，如瀆職罪等。", 70,65            ,5,
2675,法律學系,東海課程-法律學系民法債編總論(魏伶娟老師1132-2675) ,魏伶娟,必修課,3-3,L208,"二/6,7,8",,,https://course.thu.edu.tw/view/113/2/2675,民法債編總論乃民事財產法體系之重要環節。細究其規範內容所涉之事項，實與吾人日常生活有相當密切之關聯。惟作為債法通則，不僅條文之數量頗豐，且觸及了諸多抽象的基礎觀念，故有必要就法條之設計目的、要件內涵等，仔細的進行闡述，始得真正理解條文及其所串聯起的各制度間，究具有何種功能與意義。而本學期課程作為上學期課程之延續，在修習學生對債法已有一定認識之基石上，將持續引介其他於民法債編總論所規範之事項。另一方面，有鑑於學界與實務界長期以來，非僅針對傳統之重要法律議題進行討論，同時更配合社會變遷而致力於概念的創新與突破，因此本課程除介紹學說理論外，仍將補充大量實務見解來進行對照，力求結合多元面向，以培養修習學生能獨立思考、並進一步批判分析法律問題之能力。, 70,77            ,-7,
2676,法律學系,東海課程-法律學系民法物權(李君韜老師1132-2676) ,李君韜,必修課,2-2,波錠廳,"四/8,9",,,https://course.thu.edu.tw/view/113/2/2676,物權為民法的第三編，以財產的歸屬為規範內容，其主要處理的問題是：某物屬何人所有、所有權人如何取得其物、如何將物讓與他人、如何為他人之利益在所有物上設定負擔。物權法在現行法律體系中具有關鍵地位，是憲法財產權保障的具體落實。物權法領域中最為核心的區分，當屬所有權與占有、所有權與定限物權的區分。物權法課程即以上述區分作為基礎，分為基本概念、所有權、所有權的保障、所有權的取得與喪失、擔保物權、用益物權、占有等部分。本課程分為上下學期，以課堂講授為主要進行方式，除以現有重要民法物權教科書為主要參考書目外，將蒐集近年來實務上的重要案例於課堂上解說，使修課同學能掌握實務發展之趨勢，培養解答物權法實例問題之能力。, 70,53            ,17,
2677,法律學系,東海課程-法律學系民法繼承(郭　蒂老師1132-2677) ,郭　蒂,必修課,0-2,L208,"一/3,4",,,https://course.thu.edu.tw/view/113/2/2677,"1、人為群居之動物，本質地、自然地結合以互助共存、生殖繁衍、資源取得和分配等。身分係指個人在社會上的現狀及地位；身分關係係指個人基於父母子女、夫妻、親屬、家庭、監護等而發生之法益。
2、本課程以民法親屬編(967-1137條)之沿革與發展為介紹主體。釐清基本概念如:親屬之定義與其發生、親系親等與輩分、婚約之定義及要件與效果、婚姻之定義及要件與效果、婚姻之普通效力與夫妻財產制之變革、離婚及離婚原因與效果、父母子女之定義及種類、親權之行使及負擔、未成年人之監護、扶養權義、家等法律關係。
3.宏觀了解相關特別法，例如：聯合國一九六六年公民與政治權利國際公約及經濟社會文化權利國際公約、臺灣地區人民與大陸地區人民關係條例、人工生殖法、司法院釋字第七四八號解釋施行法、兒童與少年福利法、身心障礙者權益保護法、老人福利法、家庭暴力防治法等規定。微觀了解相關大法官會議釋字例如:釋字147、242、362、365、372、410、452、502、587、620、647、748等。再如相關憲法法庭之判決: 舉如:111年憲判字第4號【原住民與非原住民結婚所生子女之原住民身分案】、111年憲判字第8號【改定親權事件暫時處分案】、112年憲判字第1號【祭祀公業派下員資格案（二）】、112年憲判字第4號【限制唯一有責配偶請求裁判離婚案】等。
4、親屬與婚姻及父母子女關係，本質上與生存權、人格權、平等權、財產權、人性尊嚴、幸福追求、社會交易安全等法益有關。面對社會發展中有關家庭、婚姻、親密結合、人格獨立與自主等多元價值觀。本課程透過對親屬法之法理及其基本概念的學習與理解，引導反思相關問題意識，進而思考其修法之方向，以維護個人權益、家庭、社會秩序等法益。", 85,72            ,13,
2678,法律學系,東海課程-法律學系法學英文(葉佳蕙老師1132-2678) ,葉佳蕙,,,C112,"五/3,4",,,https://course.thu.edu.tw/view/113/2/2678,"目標：協助並引導同學查找及研讀英美法案例。於查找及研讀案例中，熟悉法學電子資料庫運用、英美法律用語及案例摘要寫作。
內涵：法學電子資料庫運用、案例摘要寫作、英美法案例研讀、本國法律中英對照詞彙", 70,72            ,-2,
2679,法律學系,東海課程-法律學系民法債編各論(李君韜老師1132-2679) ,李君韜,必修課,2-2,C113,"二/3,4",,,https://course.thu.edu.tw/view/113/2/2679,本課程以民法債編第二章「各種之債」為內容，聚焦於較為重要之典型契約（如買賣、租賃、承攬、保證等），詳細探討其相關概念與規則，分上下學期講授。, 70,69            ,1,
2680,法律學系,東海課程-法律學系刑事訴訟法(伍開遠老師1132-2680) ,伍開遠,必修課,2-2,L112,"五/6,7",,,https://course.thu.edu.tw/view/113/2/2680,"本課程修課人數，限額110人。

本課程之目標與內容，係先研究刑事訴訟基本之原理與架構，再依據刑事訴訟之進行過程，探討警詢、偵查、審判、上訴、再審、非常上訴、沒收特別程序與執行，說明為何刑事訴訟法在現代國家中，成為憲法之基準。刑事訴訟法規範刑事訴訟之程序，當犯罪行為發生時，應對該行為人之犯罪事實依法追訴與處罰，追求實體之真實發現和維護程序之公平正義，以確定國家之刑罰權。", 110,101            ,9,
2681,法律學系,東海課程-法律學系民事訴訟法(張凱鑫老師1132-2681) ,張凱鑫,必修課,3-3,L208,"三/2,3,4",,,https://course.thu.edu.tw/view/113/2/2681,程序法為實現實體權利的途徑，民事訴訟法即為解決民事實體爭議，以兼顧當事人的程序正義為旨而設，因 此本課程著重訓練同學以民事實體法為基礎，結合民事訴訟法的程序，以達實現民事實體權利為目的，本課 程首先界受民事訴訟程序設立的目的及理論基礎，以實務上的操作及判例為主，期建立學生實體法與訴訟法 一貫的體系，另民事訴訟法歷經重大修正，本課程亦著重新、舊法的變革，以期同學瞭解民事訴訟法改革的 方向及新舊法的區別。, 70,79            ,-9,
2682,法律學系,東海課程-法律學系票據法(廖崇宏老師1132-2682) ,廖崇宏,必修課,0-2,波錠廳,"二/6,7",,,https://course.thu.edu.tw/view/113/2/2682,掌握票據法基本知識，培養票據法應用能力。, 70,66            ,4,
2683,法律學系,東海課程-法律學系證券交易法(廖大穎老師1132-2683) ,廖大穎,必修課,0-2,L208,"五/3,4",,,https://course.thu.edu.tw/view/113/2/2683,"從自由經濟的體系運作，認識我國證券交易制度的市場規範
1公開發行公司
2證券市場", 70,98            ,-28,
2684,法律學系,東海課程-法律學系民法債編各論(李君韜老師1132-2684) ,李君韜,必修課,2-2,AG106,"三/3,4",,,https://course.thu.edu.tw/view/113/2/2684,本課程以民法債編第二章「各種之債」為內容，聚焦於較為重要之典型契約（如買賣、租賃、承攬、保證等），詳細探討其相關概念與規則，分上下學期講授。, 70,82            ,-12,
2685,法律學系,東海課程-法律學系刑事訴訟法(劉芳伶老師1132-2685) ,劉芳伶,必修課,2-2,C101,"四/3,4",,,https://course.thu.edu.tw/view/113/2/2685,「刑事訴訟法」雖名之為「訴訟」，然卻不僅止於刑事「審判」程序之「狹義訴訟程序」，乃併及於「偵查」、「起訴」、以及審判之後的「執行」程序，即「刑事訴訟法」所謂「訴訟」係從廣義，與「程序」係屬同義詞。而刑事程序因其目的而異其性格，傳統以來認為刑事訴訟法乃刑法之助法，故將其目的定性為實踐國家刑罰權。其後，鑑於刑法具有高度政治性，易遭統治者濫用，淪為打壓異己之手段，兼之又受國際人權思潮之洗禮，刑事程序之目的逐漸轉變，不再以實踐國家刑罰權為第一要務，轉而強調「無程序即無刑罰」，換言之，刑事訴訟法不再是刑法之助法，而有其獨立的「程序目的」，即確保國家在實踐其刑罰權時，必須嚴守程序正義，以保障刑事被告之基本人權。故而有稱刑事訴訟法為「憲法之測震儀」。而「保障人權」與「實踐刑罰權」此兩大目的之間，時有衝突，如何解決・調和此一衝突，成為現代刑事訴訟法學之最核心課題。本課程最重要之內涵即在講授此一核心課題。具體言之，先說明刑事訴訟法學之基本原理與體系，再依序探討「偵查」、「起訴」、「審判」、「執行」，此四階段，在我國刑事訴訟法有何規定又實務上如何具體適用，藉此以明，在現代國家中，刑事訴訟法如何成為憲法之測震儀。, 35,26            ,9,
2686,法律學系,東海課程-法律學系民事訴訟法(魏伶娟老師1132-2686) ,魏伶娟,必修課,3-3,L208,"二/2,3,4",,,https://course.thu.edu.tw/view/113/2/2686,民事訴訟程序，乃為解決民事紛爭事件，且兼顧當事人之程序正義所設。因此，本課程將在民事實體法之概念基礎上，搭配民事訴訟程序進行之流程，逐步說明各環節所涉之重要爭議及其相關理論。而為使學⽣得以更廣角地掌握民事訴訟程序之架構，於課程進⾏中，授課教師除介紹重要之學說⾒解外，亦將整理、歸納具代表性之實務看法，又，因我國民事訴訟法近年來歷經數次調整，故修正之緣起及其實踐現況，亦為本課程聚焦之所在。, 70,81            ,-11,
